Mr. Conduit,,,['1022'],Miscellanies.,EPF108491107,"-1022.
            From Gibraltar a piece of
              a stone & stick wt. the tincture of the prince of
                  Hesses , blood being taken from the
              seat where he bled to death sent me from Bradyll in
                 Gibraltar the 13. of Dec. 1705. Mr. Conduit.
            
              
              20 m"
Baron Botmar,#Baron_Botmar,805877,['1026'],Miscellanies.,EPF108491108,"-1026.
            A candlestick said to be taken out of the midle of a
                large
              Newcastle sea coalier perhaps only dropt in the Ship
              given me by  Baron
                Botmar.
            
              216. a
              19 f"
Dr. Steigertahl.,,,['1028'],Miscellanies.,EPF108491108,"-1028.
            Butyrum rosarum from Florence
              by  Dr. Steigertahl.
            
              
              19 k"
Duke of Chandois,#Duke_of_Chandos,25708606,['1031'],Miscellanies.,EPF108491108,"-1031.
            Bamboe tarr an ointment used for the cure of the gout & rheumatism in
                Guinea. This I
                believe is a substance from the  Duke of Chandois
                called Unguentum Encoo or the white balsam is
              the ex= =croscence of a tree growing in the country Entau
              lying six days journey inland from Ashanta being to the
              Eastward, it is also to be procured at Agrafee &
                Creepu Countrys to the Eastward of the
              river Voller & likewise at
                Whidgah the blacks make use of this ointm
                t. in anoint themselves. in place of tallow being
              much preferable those   & is extream good for
              all manner of aches pains  & sores. 
            
            
              
              45 g"
Mr. Conduit,,,['1032'],Miscellanies.,EPF108491108,"-1032.
            A 
              head cast & graved in brasse of a mongooses
              or ichneumon given me by Mr. Conduit."
Dr . Bokelman,,,['1033'],Miscellanies.,EPF108491108,"-1033.
            A large
              white
              fungus ad ellychnia from
                Lapland wherein are stuck 2 daggers an aul & an augur from thence by D
                  r. Bokelman
            
              
              
              28. D."
Dr. Bokelman,,,['1034'],Miscellanies.,EPF108491109,"-1034.
            Some of the same fungus softened for use. From Dr. Bokelman.
            
              
              19 g"
Mrs. Heathcotes,,,['1035'],Miscellanies.,EPF108491109,"-1035.
            Feathers turn'd & gathered
              together the quill parts being in the centers taken out of beds &
              pillows, made so by making the beds as the hair in oxen hair balls is made
              by the motion of their stomachs. From Mrs.
                  Heathcotes. See Wenmans
                tryall.
            
              21 O."
Mr. Serocold,#Mr._Serocold,,['1037'],Miscellanies.,EPF108491109,"-1037.
            Some
              blackish
              
              balsam or perfume inclosed in
                wax made in the form of a
              small pomegranat wt.
              Chinese letters stampd on the outside. From
              Mr. Serocold."
Mr. Barham,#HenrySr.,309613770,['1038'],Miscellanies.,EPF108491109,"-1038.
            An Indian Hatchet made of the
              nephritic Stone or piedra Hijada
              From Jamaica by  Mr. Barham.
            
              
              
              28 b"
Dr. Massy,#Richard_Middleton_Massey3,,['1039'],Miscellanies.,EPF108491109,"-1039.
            A Snuff box made of Kennel coal or Jett. From
                  Dr. Massy.
            
              
              21. O."
Mr. Yale,,,['1042'],Miscellanies.,EPF108491110,"-1042.
            Severall pieces of carv'd ivory
                figures from  Mr. Yale.
            
              21 O."
Dr. Houston,#Robert_Houston,299149294141680521071,['1044'],Miscellanies.,EPF108491110,"-1044.
            A Chinese compasse from  Dr. Houston. 
              a box. with black rim & Chinese words
                in the middle D. 3in
            
              
              A.W.F. 1853
              25.
              X"
Yale,#Elihu_Yale,46310522,['1046'],Miscellanies.,EPF108491110,"-1046.
            Buttons of the bufonites. 
                Yale."
Mr. van Mildert.,,,['1051'],Miscellanies.,EPF108491110,"-1051.
            An earthen China ware
              square
              box
              white cutt inwards wt. red &
              brown figures upon it. From
              Mr. van Mildert.
            
              
              23 a"
Mr. Harvey,,,['1061'],Miscellanies.,EPF108491111,"-1061.
            A  of 
              crab
              amber made to move wt. clock work given me by Mr. Harvey."
Dr. Kempfer,#Dr._Kempfer,41858358,['1062'],Miscellanies.,EPF108491111,"-1062.
            Tympanum  partitions by lines on it.Drum
              Lapponicum different from those of Scheffer Lapp. p. 122. but
              like them having  wt.- hieroglyphicall & other figures of their gods. &c.
              From  Dr. Kempfer. not
            
              
              X"
Dr. Steigertahl.,,,['1072'],Miscellanies.,EPF108491111,"-1072.
            A Musseline
              shift without a seam wove in
                Japan. Id. Given me by  Dr. Steigertahl.
            
              
              20 O"
Dr. Kempfer,#Dr._Kempfer,41858358,['1074'],Miscellanies.,EPF108491112,"-1074.
            A pair of Japanese shoes for women of
              leather & silk. From  Dr. Kempfer. 
            
              
              
              
              24"
Kempfer,,,['1075'],Miscellanies.,EPF108491112,"-1075.
            A pair of golden
              pins
              or needles lodged
              in  the case or handle of a hammer made of black horn. The
              head of the hammer or mallet is lined wt. Purple
              leather & the whole processe of the
              acupunctura Japonenesium to be perform'd by these needles is described by
                   Ten Rhinc.  Kempfer amoenit exot
                p. 584. Id.
            
              
              
              26"
Dr. Cyprianus.,,,['1080'],Miscellanies.,EPF108491112,"-1080.
            A  the leaden
              ring covered wt. a rim of
                brasse made to open & pretended to cause a per
              petuall erection of the penis if shutt on &
                Towds
               basis of the penis. Used by the
              Chinese given me by  Dr. Cyprianus.
            
              
              25"
Dr. Kempfer.,,,['1082'],Miscellanies.,EPF108491112,"-1082.
            A Japonese
              tobacco pipe
              of a small
                cane From  Dr. Kempfer."
Mr. Hills,,,['1083'],Miscellanies.,EPF108491113,"-1083.
            A very large
              tobacco pipe bole made of
              red clay to be join'd to a
                wooden pipe covered wt. black & white
              bugles wove into a cloath wt. taggs at
              both ends. From Mr.
                Hills collection."
Mr. Dupuys,,,['1084'],Miscellanies.,EPF108491113,"-1084.
            The habit of a Japonese made of the Spathae of a palm tree
              in that Country sowed together wt. twine made of the same.
              There is a coat or cloak & a hatt made in the form of a - Capouche. From
                 Mr. Dupuys.
            
              
              X"
Dr. Covell,,,['1090'],Miscellanies.,EPF108491113,"-1090.
            A manati
              strap for whipping the Negro slaves in the Hott
                W. India plantations From 
                  Dr. Covell."
Mr. Dupuys,,,['1100'],Miscellanies.,EPF108491113,"-1100.
            A large
              reed
              pipe from the great
                Mogols country from
               Mr. Dupuys."
Dr. Covell,,,['1101'],Miscellanies.,EPF108491114,"-1101.
            A Scourge or discipline. From  Dr. Covell. Markd 1133,
            
              
              19. O. 29 b"
Mr. Dupuys,,,['1104'],Miscellanies.,EPF108491114,"-1104.
            A Chinese Lance or spear
              lacquered.  From  Mr. Dupuys."
Mrs. Astall,,,['1119'],Miscellanies.,EPF108491114,"-1119.
            Two metalline
              reguli said to be produc'd from an Animal
                substance f rom Mrs. Astall."
Mr . Dupuys,,,['1123'],Miscellanies.,EPF108491114,"-1123.
            A peacock in wax. From  M
                  r. Dupuys.
            
              
              19 f"
Mr. Dupuys,,,['1124'],Miscellanies.,EPF108491115,"-1124.
            Cherries made of wax. From
                 Mr. Dupuys.
            
              
              19 f"
Caspar Antonio ,,,['1125'],Miscellanies.,EPF108491115,"-1125.
            A sophisticated artificiall Goa
                stone in imitation of those of Caspar Antonio
              .
            
              
              27. C."
Dr. Covell,,,['1126'],Miscellanies.,EPF108491115,"-1126.
            A rosary of Silkworms gutts. Roses , a ring &c. made
              of silkworms gutts. From Calabria
              ann. 1678. From  Dr. Covell."
Mr. Bell,#Mr._Bell,,['1133'],Miscellanies.,EPF108491115,"-1133.
            A Siberia
              cap. made of ducks breasts.
              State of Russia p. 
              413. From  Mr. Bell.
            
              
              20 H."
Mr. Bell,#Mr._Bell,,['1134'],Miscellanies.,EPF108491115,"-1134.
            A chinese 
                Idol
              God graved upon a Pebble by Tortoises urine
              From  Mr. Bell.
            
              
            
            X"
