Dr. Brown,#Dr._Brown,,['607'],Miscellanies.,EPF108491060,"-607.
            Olio da Stomaco? della Spezieria &c ut. antea.
                  Dr. Brown.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-607.</ea:catnum>
            <p><material>Olio</material> da Stomaco? della Spezieria &amp;c<lb/> ut. antea.
                  <persName ref=""#Dr._Brown"">D<hi rend=""sup"">r</hi>. <add rend=""underline"">Brown</add></persName>.</p>
            <p>
              
            </p>
          </div3>

          "
Dr. Brown,#Dr._Brown,,['609'],Miscellanies.,EPF108491061,"-609.
            Elixir proprietatis? Dr.
                  Brown.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-609.</ea:catnum>
            <p><add rend=""underline"">Elixir</add> proprietatis? <persName ref=""#Dr._Brown"">D<hi rend=""sup"">r</hi>.
                  <add rend=""underline"">Brown</add></persName>.</p>
            <p>
              
            </p>
          </div3>

          "
Dr. Brown,#Dr._Brown,,['610'],Miscellanies.,EPF108491061,"-610.
            Gjulebbo o estratto gemmato. della Spezieria &c.
              Dr. Brown.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-610.</ea:catnum>
            <p><add rend=""underline"">Gjulebbo</add> o estratto gemmato. <metamark function=""carets"">della Spezieria &amp;c.</metamark>
              <persName ref=""#Dr._Brown"">D<hi rend=""sup"">r</hi>. <add rend=""underline"">Brown</add></persName>.</p>
            <p>
              
            </p>
          </div3>

          "
Dr. Br,#Dr._Brown,,['612'],Miscellanies.,EPF108491061,"-612.
            Oil of Bergamot? 
              Dr. Br.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-612.</ea:catnum>
            <p><add rend=""underline""><material>Oil</material></add> of Bergamot? 
              <persName ref=""#Dr._Brown"">D<hi rend=""sup"">r</hi>. <add rend=""underline"">Br</add></persName>.</p>
            <p>
              
            </p>
          </div3>

          "
Dr. Brown,#Dr._Brown,,['613'],Miscellanies.,EPF108491061,"-613.
            Lozenges or pastills perfumed
                & b burnt at the K. of. Eng. touching for the evill, to
              prevent infection Dr. Brown.
            
              
              19 m","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-613.</ea:catnum>
            <p><add rend=""underline"">Lozenges or</add> pastills <metamark function=""carets"">perfumed
                &amp; b</metamark> burnt at the<lb/> K. of. Eng. touching for the evill, to
              prevent<lb/> infection <persName ref=""#Dr._Brown"">D<hi rend=""sup"">r</hi>. <add rend=""underline"">Brown</add></persName>.</p>
            <p>
              
              <add rend=""red"">19 m</add>
            </p>
          </div3>

          "
Dr. Brown,#Dr._Brown,,['614'],Miscellanies.,EPF108491061,"-614.
            A Brasse Juglers bell ? 
              Dr. Brown.
            
              
              19 g","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-614.</ea:catnum>
            <p>A <material>Brasse</material> Juglers <add rend=""underline"">bell</add> ? 
              <persName ref=""#Dr._Brown"">D<hi rend=""sup"">r</hi>. <add rend=""underline"">Brown</add></persName>.</p>
            <p>
              
              <add rend=""red"">19 g</add>
            </p>
          </div3>

          "
Dr. Br,#Dr._Brown,,['615'],Miscellanies.,EPF108491061,"-615.
            The same. Dr. Br.
            
              
              19 g","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-615.</ea:catnum>
            <p>The <add rend=""underline"">same</add>. <persName ref=""#Dr._Brown"">D<hi rend=""sup"">r</hi>. <add rend=""underline"">Br</add></persName>.</p>
            <p>
              
              <add rend=""red"">19 g</add>
            </p>
          </div3>

          "
Dr. Br,#Dr._Brown,,['616'],Miscellanies.,EPF108491061,"-616.
            China
              Inke. Dr. Br.
            
              
              24 p.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-616.</ea:catnum>
            <p><placeName ref=""#China"">China</placeName>
              <add rend=""underline""><material>Inke</material></add>. <persName ref=""#Dr._Brown"">D<hi rend=""sup"">r</hi>. <add rend=""underline"">Br</add></persName>.</p>
            <p>
              
              <add rend=""red"">24 p.</add>
            </p>
          </div3>

          "
Dr. Br,#Dr._Brown,,['617'],Miscellanies.,EPF108491061,"-617.
            St. Andrews crosse worn by those
              of the Royall Society on that day. Dr. Br.
            
              
              29 b","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-617.</ea:catnum>
            <p>S<hi rend=""sup"">t</hi>. Andrews <add rend=""underline"">crosse</add> worn by those
              of<lb/> the Royall Society on that day. <persName ref=""#Dr._Brown"">D<hi rend=""sup"">r</hi>. <add rend=""underline"">Br</add></persName>.</p>
            <p>
              
              <add rend=""red"">29 b</add>
            </p>
          </div3>




          "
Dr. Brown,#Dr._Brown,,['618'],Miscellanies.,EPF108491062,"-618.
            A Small thumb piece of 
              ivory to defend the thumb
              against being hurt by the bow string in Shooting from Turkey. Dr. Brown.
            
              
              25","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-618.</ea:catnum>
            <p>A Small <add rend=""underline"">thumb piece</add> of <metamark function=""carets""/>
              <add rend=""underline""><material>ivory</material></add> to<lb/> defend the thumb
              against being<lb/> hurt by the bow string in Shooting<lb/> from <placeName ref=""#Turkey"">Turkey</placeName>. <persName ref=""#Dr._Brown"">D<hi rend=""sup"">r</hi>. <add rend=""underline"">Brown</add></persName>.</p>
            <p>
              
              <add rend=""red"">25</add>
            </p>
          </div3>

          "
Dr. Brown,#Dr._Brown,,['619'],Miscellanies.,EPF108491062,"-619.
            Lapis contrayerva. Dr. Brown.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-619.</ea:catnum>
            <p><add rend=""underline"">Lapis contrayerva</add>. <persName ref=""#Dr._Brown"">D<hi rend=""sup"">r</hi>. <add rend=""underline"">Brown</add></persName>.</p>
            <p>
              
            </p>
          </div3>

          "
Dr. Brown,#Dr._Brown,,['621'],Miscellanies.,EPF108491062,"-621.
            Pills used by Dr. Brown.
            
              
              19 k","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-621.</ea:catnum>
            <p><add rend=""underline"">Pills</add> used by <persName ref=""#Dr._Brown"">D<hi rend=""sup"">r</hi>. <add rend=""underline"">Brown</add></persName>.</p>
            <p>
              
              <add rend=""red"">19 k</add>
            </p>
          </div3>

          "
Alex. Brown,#Alexander_Brown,,['630'],Miscellanies.,EPF108491063,"-630.
            A Turkish
              tobacco pipe ? Alex.
                Brown.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-630.</ea:catnum>
            <p>A <placeName ref=""#Turkey"">Turkish</placeName>
              <add rend=""underline"">tobacco pipe</add> ? <persName ref=""#Alexander_Brown"">Alex.<lb/>
                <add rend=""underline"">Brown</add></persName>.</p>
            <p>
              
            </p>
          </div3>

          "
Mr. Alexr. Brown,#Alexander_Brown,,['632'],Miscellanies.,EPF108491063,"-632.
            A pair of Chinese Scales & weight wt. the reduction of the China
              weights to English by Mr. Alexr. Brown.
              
            
            
              
              
              
            25
              
            X","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-632.</ea:catnum>
            <p>A pair of Chinese <add rend=""underline"">Scales &amp; weight</add><lb/> w<hi rend=""sup"">t</hi>. the reduction of the <placeName ref=""#China"">China</placeName>
              weights<lb/> to English by <persName ref=""#Alexander_Brown"">M<hi rend=""sup"">r</hi>. Alex<hi rend=""sup"">r</hi>. <add rend=""underline"">Brown<lb/></add></persName>.
              </p>
            <gap reason=""illegible""/>
            <p>
              
              
              
            <add rend=""red"">25</add>
              </p>
            <metamark rend=""ink"">X</metamark>
          </div3>



          "
Alexr. Brown,#Alexander_Brown,,['633'],Miscellanies.,EPF108491064,"-633.
            French Money
              Gold weights for guineas &c? from
              Alexr. Brown.
            
              
              21 q.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-633.</ea:catnum>
            <p><add hand=""shift""><add rend=""red"">French Money</add></add>
              <material>Gold </material><add rend=""underline"">weights</add> for guineas &amp;c? from<lb/>
              <persName ref=""#Alexander_Brown"">Alex<hi rend=""sup"">r</hi>. <add rend=""underline"">Brown</add></persName>.</p>
            <p>
              
              <add rend=""red"">21 q.</add>
            </p>
          </div3>

          "
Al. Br.,#Alexander_Brown,,['639'],Miscellanies.,EPF108491065,"-639.
            A small
              ivory foot measure. Al. Br.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-639.</ea:catnum>
            <p>A <measure type=""sizeWeight"">small</measure>
              <add rend=""underline""><material>ivory</material></add> foot <add rend=""underline"">measure</add>. <persName ref=""#Alexander_Brown"">Al. <add rend=""underline"">Br.</add></persName></p>
            <p>
              
            </p>
          </div3>

          "
Al. Br.,#Alexander_Brown,,['640'],Miscellanies.,EPF108491065,"-640.
            A small pair of compasses of brasse.
              Al. Br.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-640.</ea:catnum>
            <p>A <measure type=""sizeWeight"">small</measure> pair of <add rend=""underline"">compasses</add> of <material>brasse</material>.<lb/>
              <persName ref=""#Alexander_Brown"">Al. <add rend=""underline"">Br.</add></persName></p>
            <p>
              
            </p>
          </div3>

          "
AL B.,#Alexander_Brown,,['641'],Miscellanies.,EPF108491065,"-641.
            A small
              hammer. AL B.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-641.</ea:catnum>
            <p>A <measure type=""sizeWeight"">small</measure>
              <add rend=""underline"">hammer</add>. <persName ref=""#Alexander_Brown"">AL <add rend=""underline"">B.</add></persName></p>
            <p>
              
            </p>
          </div3>

          "
